Date,Price_inter
2020-10-11,10.007142857142856
2020-10-12,10.04
2020-10-13,10.052857142857142
2020-10-14,10.065714285714286
2020-10-15,10.07857142857143
2020-10-16,10.09142857142857
2020-10-17,10.104285714285714
2020-10-18,10.117142857142857
2020-10-19,10.13
2020-10-20,10.121428571428572
2020-10-21,10.112857142857143
2020-10-22,10.104285714285714
2020-10-23,10.095714285714287
2020-10-24,10.087142857142858
2020-10-25,10.07857142857143
2020-10-26,10.07
2020-10-27,10.098571428571429
2020-10-28,10.127142857142857
2020-10-29,10.155714285714286
2020-10-30,10.184285714285714
2020-10-31,10.212857142857143
2020-11-01,10.241428571428571
2020-11-02,10.27
2020-11-03,10.314285714285713
2020-11-04,10.358571428571429
2020-11-05,10.402857142857142
2020-11-06,10.447142857142858
2020-11-07,10.491428571428571
2020-11-08,10.535714285714286
2020-11-09,10.58
2020-11-10,10.572857142857142
2020-11-11,10.565714285714286
2020-11-12,10.558571428571428
2020-11-13,10.551428571428572
2020-11-14,10.544285714285714
2020-11-15,10.537142857142857
2020-11-16,10.53
2020-11-17,10.54142857142857
2020-11-18,10.552857142857142
2020-11-19,10.564285714285713
2020-11-20,10.575714285714286
2020-11-21,10.587142857142856
2020-11-22,10.598571428571429
2020-11-23,10.61
2020-11-24,10.571428571428571
2020-11-25,10.532857142857143
2020-11-26,10.494285714285715
2020-11-27,10.455714285714285
2020-11-28,10.417142857142856
2020-11-29,10.378571428571428
2020-11-30,10.34
2020-12-01,10.36
2020-12-02,10.38
2020-12-03,10.4
2020-12-04,10.42
2020-12-05,10.44
2020-12-06,10.46
2020-12-07,10.48
2020-12-08,10.497142857142858
2020-12-09,10.514285714285714
2020-12-10,10.531428571428572
2020-12-11,10.548571428571428
2020-12-12,10.565714285714286
2020-12-13,10.582857142857142
2020-12-14,10.6
2020-12-15,10.628571428571428
2020-12-16,10.657142857142857
2020-12-17,10.685714285714285
2020-12-18,10.714285714285715
2020-12-19,10.742857142857144
2020-12-20,10.771428571428572
2020-12-21,10.8
2020-12-22,10.804285714285715
2020-12-23,10.80857142857143
2020-12-24,10.812857142857144
2020-12-25,10.817142857142857
2020-12-26,10.821428571428571
2020-12-27,10.825714285714286
2020-12-28,10.83
2020-12-29,10.927142857142858
2020-12-30,11.024285714285714
2020-12-31,11.121428571428572
2021-01-01,11.218571428571428
2021-01-02,11.315714285714286
2021-01-03,11.412857142857142
2021-01-04,11.51
2021-01-05,11.549999999999999
2021-01-06,11.59
2021-01-07,11.629999999999999
2021-01-08,11.67
2021-01-09,11.709999999999999
2021-01-10,11.75
2021-01-11,11.79
2021-01-12,11.878571428571428
2021-01-13,11.967142857142857
2021-01-14,12.055714285714286
2021-01-15,12.144285714285713
2021-01-16,12.232857142857142
2021-01-17,12.321428571428571
2021-01-18,12.41
2021-01-19,12.431428571428572
2021-01-20,12.452857142857143
2021-01-21,12.474285714285715
2021-01-22,12.495714285714286
2021-01-23,12.517142857142858
2021-01-24,12.538571428571428
2021-01-25,12.56
2021-01-26,12.57
2021-01-27,12.58
2021-01-28,12.59
2021-01-29,12.600000000000001
2021-01-30,12.610000000000001
2021-01-31,12.620000000000001
2021-02-01,12.63
2021-02-02,12.715714285714286
2021-02-03,12.801428571428572
2021-02-04,12.887142857142857
2021-02-05,12.972857142857144
2021-02-06,13.05857142857143
2021-02-07,13.144285714285715
2021-02-08,13.23
2021-02-09,13.255714285714285
2021-02-10,13.281428571428572
2021-02-11,13.307142857142857
2021-02-12,13.332857142857144
2021-02-13,13.358571428571429
2021-02-14,13.384285714285715
2021-02-15,13.41
2021-02-16,13.274285714285714
2021-02-17,13.13857142857143
2021-02-18,13.002857142857144
2021-02-19,12.867142857142857
2021-02-20,12.731428571428571
2021-02-21,12.595714285714287
2021-02-22,12.46
2021-02-23,12.51
2021-02-24,12.12
2021-02-25,12.24
